,recp_id,zinc_id,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm,affinity_pred_value,affinity_probability_binary,affinity_pred_value1,affinity_probability_binary1,affinity_pred_value2,affinity_probability_binary2
49,0,ZINCkt000000xtlT,0.95439476,0.95357245,0.9747124,0.9747124,0,0.9493153,0.9213799,0.31018966,0.40796566,[0.9522579 0.9165935],"[array([0.9522579, 0.6469399], dtype=float32)
 array([0.9747124, 0.9165935], dtype=float32)]",-0.24642736,0.60626084,-0.75423366,0.6836846,0.26137894,0.5288371
50,0,ZINCpF000000GGNd,0.93165016,0.9550152,0.9486345,0.9486345,0,0.9274041,0.8502,0.3454719,0.54702455,[0.956537  0.8988295],"[array([0.956537  , 0.54715455], dtype=float32)
 array([0.9486345, 0.8988295], dtype=float32)]",-0.041054375,0.56470615,-0.10433355,0.5364908,0.022224795,0.5929215
51,0,ZINCmD000001EoqR,0.9497526,0.9579638,0.97191983,0.97191983,0,0.94421077,0.89428717,0.3071753,0.4321773,[0.957725   0.92423445],"[array([0.957725 , 0.6544914], dtype=float32)
 array([0.97191983, 0.92423445], dtype=float32)]",-0.31041196,0.7711054,-0.69801116,0.98801106,0.077187225,0.55419976
52,0,ZINCot00000juYmT,0.9523776,0.95048475,0.9603355,0.9603355,0,0.95038813,0.93252695,0.3297292,0.48604634,[0.95022225 0.88148063],"[array([0.95022225, 0.55574507], dtype=float32)
 array([0.9603355 , 0.88148063], dtype=float32)]",1.1898543,0.2255654,0.6441185,0.30703887,1.73559,0.14409192
53,0,ZINCkp000006c4GX,0.9400957,0.95328933,0.9477153,0.9477153,0,0.9381909,0.88428664,0.34366202,0.54678065,[0.9544987 0.892651 ],"[array([0.9544987 , 0.50251853], dtype=float32)
 array([0.9477153, 0.892651 ], dtype=float32)]",0.26483858,0.6818751,0.20175084,0.8121972,0.3279263,0.55155295
54,0,ZINClv000001hY4j,0.96301615,0.9587752,0.9780653,0.9780653,0,0.95925385,0.95271254,0.29723507,0.37490153,[0.95762646 0.92761815],"[array([0.95762646, 0.63138336], dtype=float32)
 array([0.9780653 , 0.92761815], dtype=float32)]",0.016707078,0.24857515,-0.33480552,0.19406565,0.36821967,0.30308467
55,0,ZINCjv00000312es,0.9381957,0.9533062,0.9504716,0.9504716,0,0.9351267,0.86379445,0.32898518,0.5429935,[0.9556684  0.87944037],"[array([0.9556684, 0.5460161], dtype=float32)
 array([0.9504716 , 0.87944037], dtype=float32)]",-0.82903534,0.6974967,-0.8306408,0.7752447,-0.8274299,0.6197487
56,0,ZINCmE000001QaT0,0.9542028,0.9540979,0.9693289,0.9693289,0,0.9504212,0.94170594,0.32234395,0.44033664,[0.9532951  0.90427047],"[array([0.9532951, 0.6033366], dtype=float32)
 array([0.9693289 , 0.90427047], dtype=float32)]",-0.8873658,0.89605105,-1.1204178,0.9784838,-0.65431374,0.81361824
57,0,ZINCko0000064KE2,0.9458763,0.93824947,0.96835566,0.96835566,0,0.9402565,0.9102794,0.3446475,0.45157355,[0.9362149 0.9202564],"[array([0.9362149, 0.6123467], dtype=float32)
 array([0.96835566, 0.9202564 ], dtype=float32)]",0.63665223,0.19501111,0.6804255,0.13715336,0.5928789,0.25286886
58,0,ZINCoI000000PDTt,0.9502849,0.95426947,0.9683947,0.9683947,0,0.94575745,0.9135672,0.3206031,0.4334545,[0.9534251 0.8619647],"[array([0.9534251, 0.5461378], dtype=float32)
 array([0.9683947, 0.8619647], dtype=float32)]",-0.7158099,0.91185606,-0.38295427,0.97576594,-1.0486655,0.8479462
59,0,ZINClG000003vcYl,0.94666445,0.9549347,0.95669293,0.95669293,0,0.94415736,0.90352756,0.32643417,0.48350853,[0.95517415 0.93168163],"[array([0.95517415, 0.66153747], dtype=float32)
 array([0.95669293, 0.93168163], dtype=float32)]",-0.6629658,0.72903085,-1.030514,0.93012524,-0.2954175,0.5279364
60,0,ZINCmv000004iE8f,0.9582967,0.9507607,0.96970826,0.96970826,0,0.95544374,0.9457104,0.31806865,0.4328376,[0.9497878 0.9272762],"[array([0.9497878 , 0.61673456], dtype=float32)
 array([0.96970826, 0.9272762 ], dtype=float32)]",-0.22488129,0.6574375,-0.23673798,0.7646841,-0.21302462,0.5501909
61,0,ZINCnx000002rUVE,0.9487571,0.94279885,0.9612941,0.9612941,0,0.94562286,0.92560273,0.3417043,0.45597768,[0.9415715 0.924658 ],"[array([0.9415715, 0.6975852], dtype=float32)
 array([0.9612941, 0.924658 ], dtype=float32)]",0.24274492,0.8079021,-0.02178771,0.9353408,0.50727755,0.6804634
62,0,ZINCoE000002LtJv,0.9515886,0.9579421,0.9693178,0.9693178,0,0.9471562,0.91730934,0.31291214,0.42290047,[0.9569704  0.94334644],"[array([0.9569704, 0.6926201], dtype=float32)
 array([0.9693178 , 0.94334644], dtype=float32)]",0.079922296,0.45514008,0.27790725,0.566347,-0.11806266,0.34393317
63,0,ZINCox000000PwaW,0.96082824,0.96062887,0.9764946,0.9764946,0,0.9569116,0.95484525,0.2940748,0.36739427,[0.96009845 0.914626  ],"[array([0.96009845, 0.64584595], dtype=float32)
 array([0.9764946, 0.914626 ], dtype=float32)]",-0.579265,0.6332301,-1.1218735,0.74529314,-0.036656465,0.521167
64,0,ZINCoD00000195a9,0.92824167,0.94852895,0.9485117,0.9485117,0,0.92317414,0.8187906,0.3403545,0.5703988,[0.94950795 0.9032403 ],"[array([0.94950795, 0.615084  ], dtype=float32)
 array([0.9485117, 0.9032403], dtype=float32)]",0.4949158,0.50422823,0.23063183,0.5957179,0.7591998,0.4127386
65,0,ZINCnE000001Uw0C,0.9506084,0.9516332,0.965314,0.965314,0,0.94693196,0.92565024,0.32887805,0.46127793,[0.951      0.86925733],"[array([0.951     , 0.57200265], dtype=float32)
 array([0.965314  , 0.86925733], dtype=float32)]",0.21473096,0.6821489,-0.10695139,0.79853326,0.5364133,0.5657645
66,0,ZINCny000002Hm0T,0.92525256,0.9571905,0.9604748,0.9604748,0,0.916447,0.7853344,0.3216342,0.4970834,[0.9585181 0.9226991],"[array([0.9585181, 0.5990306], dtype=float32)
 array([0.9604748, 0.9226991], dtype=float32)]",-0.5931628,0.7740772,-0.6809902,0.89045763,-0.5053353,0.6576968
67,0,ZINCnp000009fX9j,0.94836915,0.9599796,0.9663014,0.9663014,0,0.9438861,0.89299476,0.3086178,0.43568394,[0.9604548 0.9278316],"[array([0.9604548, 0.6177657], dtype=float32)
 array([0.9663014, 0.9278316], dtype=float32)]",-0.003298044,0.3792479,-0.18918328,0.32345974,0.18258719,0.4350361
68,0,ZINCin000001Wsph,0.9609712,0.9613839,0.97760624,0.97760624,0,0.9568124,0.96336293,0.30060148,0.37114626,[0.96007186 0.9136822 ],"[array([0.96007186, 0.6449989 ], dtype=float32)
 array([0.97760624, 0.9136822 ], dtype=float32)]",0.24007115,0.8582788,0.15734048,0.9708201,0.32280183,0.7457375
69,0,ZINCps000000t8aW,0.954209,0.9501959,0.9782565,0.9782565,0,0.9481972,0.9400984,0.31965655,0.37273645,[0.94669676 0.9628    ],"[array([0.94669676, 0.7847113 ], dtype=float32)
 array([0.9782565, 0.9628   ], dtype=float32)]",0.80800843,0.26213038,0.55748713,0.17495733,1.0585297,0.3493034
70,0,ZINCnr000006dl0x,0.949632,0.9503238,0.9383642,0.9383642,0,0.95244896,0.9308832,0.34430262,0.5934436,[0.9544146  0.91434175],"[array([0.9544146, 0.6153538], dtype=float32)
 array([0.9383642 , 0.91434175], dtype=float32)]",1.9134189,0.37284952,1.7818577,0.62445486,2.04498,0.12124419
71,0,ZINCj8000002pEWb,0.95617455,0.9525516,0.95904934,0.95904934,0,0.9554559,0.9423267,0.32727075,0.48840964,[0.95227325 0.9084717 ],"[array([0.95227325, 0.63741153], dtype=float32)
 array([0.95904934, 0.9084717 ], dtype=float32)]",0.54223335,0.5665883,0.12749434,0.8108935,0.9569724,0.32228303
72,0,ZINCpE000000nEbp,0.8902221,0.92817664,0.8496245,0.8496245,0,0.90037143,0.72994536,0.46580142,1.1821569,[0.94101673 0.7830483 ],"[array([0.94101673, 0.31193075], dtype=float32)
 array([0.8496245, 0.7830483], dtype=float32)]",0.055716574,0.49093792,-0.32971096,0.43057364,0.4411441,0.5513022
73,0,ZINClv000001jOTu,0.95069164,0.9489484,0.9503422,0.9503422,0,0.9507789,0.9228041,0.33926508,0.5512965,[0.9498161 0.888674 ],"[array([0.9498161 , 0.55926543], dtype=float32)
 array([0.9503422, 0.888674 ], dtype=float32)]",-0.34529883,0.557751,-1.1176285,0.7117101,0.42703083,0.40379187
74,0,ZINCnq0000002kcm,0.954857,0.95862937,0.97205746,0.97205746,0,0.9505569,0.93031317,0.30773094,0.413115,[0.9575236 0.9362222],"[array([0.9575236 , 0.65167797], dtype=float32)
 array([0.97205746, 0.9362222 ], dtype=float32)]",-0.2559937,0.53110975,-1.0579723,0.7510408,0.5459849,0.31117865
75,0,ZINCnv000006vVrt,0.92584485,0.9448421,0.9642782,0.9642782,0,0.9162365,0.8144865,0.34630993,0.47047007,[0.9430302 0.9335419],"[array([0.9430302, 0.6616634], dtype=float32)
 array([0.9642782, 0.9335419], dtype=float32)]",-0.010389276,0.5871245,-0.08442047,0.7561205,0.06364192,0.41812852
76,0,ZINCkA00000aVCQt,0.9491438,0.95347697,0.96064454,0.96064454,0,0.9462686,0.9102846,0.32488677,0.47474083,[0.95338196 0.91836447],"[array([0.95338196, 0.5955804 ], dtype=float32)
 array([0.96064454, 0.91836447], dtype=float32)]",-0.6917768,0.7511308,-1.2624971,0.9813324,-0.12105654,0.52092916
77,0,ZINCnP00000cks7L,0.92047995,0.9508634,0.93439394,0.93439394,0,0.9170014,0.795604,0.3553007,0.64844984,[0.9540612 0.8535637],"[array([0.9540612 , 0.46192473], dtype=float32)
 array([0.93439394, 0.8535637 ], dtype=float32)]",-0.58016825,0.76277584,-0.77659255,0.9095754,-0.3837439,0.6159763
78,0,ZINCoz00000k3KUL,0.95539296,0.9634122,0.94877326,0.94877326,0,0.9570479,0.9411282,0.31649745,0.507199,[0.9663756  0.85929686],"[array([0.9663756, 0.6037577], dtype=float32)
 array([0.94877326, 0.85929686], dtype=float32)]",-0.7622647,0.6849485,-1.1690154,0.71480125,-0.355514,0.65509576
79,0,ZINClm000008lP4J,0.9236417,0.9456269,0.8967584,0.8967584,0,0.93036246,0.85145485,0.39533108,0.888717,[0.9521948 0.8848487],"[array([0.9521948 , 0.55675316], dtype=float32)
 array([0.8967584, 0.8848487], dtype=float32)]",0.38827828,0.27625307,0.029580042,0.1780534,0.7469765,0.37445277
80,0,ZINCmo000006BBL9,0.9513346,0.96453047,0.967398,0.967398,0,0.94731873,0.92556,0.30617887,0.43579108,[0.9651967 0.9126893],"[array([0.9651967, 0.5684356], dtype=float32)
 array([0.967398 , 0.9126893], dtype=float32)]",0.40715984,0.6759664,-0.29818243,0.79198146,1.1125021,0.55995136
81,0,ZINClI000003LF1w,0.935914,0.9475273,0.92991775,0.92991775,0,0.937413,0.87565255,0.36003545,0.6637861,[0.9509385  0.83142143],"[array([0.9509385 , 0.47575563], dtype=float32)
 array([0.92991775, 0.83142143], dtype=float32)]",-0.8016356,0.76452565,-1.2474451,0.9907086,-0.35582617,0.53834265
82,0,ZINCih000001wtmg,0.9482743,0.95813674,0.9595513,0.9595513,0,0.9454551,0.894211,0.31654772,0.50385404,[0.95903075 0.84714687],"[array([0.95903075, 0.5213475 ], dtype=float32)
 array([0.9595513 , 0.84714687], dtype=float32)]",1.077867,0.23009482,0.74846196,0.2903525,1.4072722,0.16983715
83,0,ZINCjH00000bjjWH,0.91143054,0.94313854,0.90772724,0.90772724,0,0.91235644,0.76064503,0.3807897,0.7752307,[0.9477998 0.8684584],"[array([0.9477998 , 0.48887235], dtype=float32)
 array([0.90772724, 0.8684584 ], dtype=float32)]",-0.24361946,0.6371531,-0.45228872,0.8273094,-0.034950208,0.44699678
84,0,ZINCox000000M3Da,0.9471335,0.961095,0.97061914,0.97061914,0,0.94126207,0.89081156,0.3094874,0.42237797,[0.960786   0.92754567],"[array([0.960786  , 0.62874204], dtype=float32)
 array([0.97061914, 0.92754567], dtype=float32)]",-0.3402053,0.67712194,-0.5921104,0.7930149,-0.08830026,0.561229
85,0,ZINCmj000001w8RH,0.9594944,0.957886,0.97347766,0.97347766,0,0.95599854,0.95200557,0.30355024,0.39632586,[0.9564429  0.92406476],"[array([0.9564429 , 0.63841593], dtype=float32)
 array([0.97347766, 0.92406476], dtype=float32)]",0.579507,0.45344326,-0.058000445,0.6903954,1.2170144,0.21649112
86,0,ZINCms000000GYpt,0.9380231,0.9529406,0.9513868,0.9513868,0,0.9346822,0.8585571,0.3425809,0.5244315,[0.95391196 0.8777079 ],"[array([0.95391196, 0.557106  ], dtype=float32)
 array([0.9513868, 0.8777079], dtype=float32)]",-1.0429541,0.60106295,-1.925524,0.8464441,-0.16038409,0.35568184
87,0,ZINChq000000JyWK,0.9423016,0.9597096,0.9492078,0.9492078,0,0.94057494,0.8880973,0.32040125,0.53865165,[0.9609953  0.94654423],"[array([0.9609953 , 0.60837024], dtype=float32)
 array([0.9492078 , 0.94654423], dtype=float32)]",1.0961237,0.27549607,1.0231752,0.39451793,1.1690722,0.15647422
88,0,ZINCmm0000024zUy,0.9452279,0.95290476,0.961726,0.961726,0,0.9411034,0.9066847,0.32883546,0.47596005,[0.95267856 0.90606225],"[array([0.95267856, 0.59801966], dtype=float32)
 array([0.961726  , 0.90606225], dtype=float32)]",-0.17325726,0.5383331,-0.8915018,0.8496586,0.54498726,0.22700761
89,0,ZINCkx000001ejG7,0.95135134,0.95306414,0.96328706,0.96328706,0,0.9483674,0.93099654,0.31953952,0.44972888,[0.9537222 0.934174 ],"[array([0.9537222, 0.604586 ], dtype=float32)
 array([0.96328706, 0.934174  ], dtype=float32)]",0.6603456,0.36123836,0.61634547,0.5767888,0.70434576,0.14568792
90,0,ZINCmC000003CkEe,0.951728,0.9517356,0.96421367,0.96421367,0,0.94860655,0.93190795,0.33215433,0.49464285,[0.9517027 0.8996774],"[array([0.9517027, 0.5952544], dtype=float32)
 array([0.96421367, 0.8996774 ], dtype=float32)]",-1.3759339,0.8773978,-1.7734553,0.9964768,-0.97841257,0.7583187
91,0,ZINCoq0000008XWO,0.9562888,0.96155906,0.9689479,0.9689479,0,0.95312405,0.9401112,0.30798408,0.4355547,[0.9610849 0.8808306],"[array([0.9610849, 0.6312102], dtype=float32)
 array([0.9689479, 0.8808306], dtype=float32)]",1.2038434,0.321782,1.1668414,0.3436032,1.2408454,0.2999608
92,0,ZINCpy00000ugNZn,0.9427924,0.9564158,0.9587036,0.9587036,0,0.93881464,0.89717215,0.33003575,0.5231139,[0.95779544 0.8959532 ],"[array([0.95779544, 0.62964964], dtype=float32)
 array([0.9587036, 0.8959532], dtype=float32)]",-0.012319163,0.6803471,0.3770651,0.6642803,-0.40170342,0.6964139
93,0,ZINCnA000000xaEq,0.96126443,0.95484024,0.9783652,0.9783652,0,0.95698917,0.9530041,0.30548292,0.37091744,[0.952884   0.87807727],"[array([0.952884  , 0.66145676], dtype=float32)
 array([0.9783652 , 0.87807727], dtype=float32)]",0.23816285,0.1616596,-0.10503668,0.13661791,0.58136237,0.18670127
94,0,ZINCnk00000FoGrZ,0.9561412,0.95656544,0.96987927,0.96987927,0,0.95270663,0.9348564,0.30643427,0.4138116,[0.9561936 0.9143856],"[array([0.9561936 , 0.64972806], dtype=float32)
 array([0.96987927, 0.9143856 ], dtype=float32)]",0.56010467,0.55585754,-0.061104365,0.79017353,1.1813138,0.32154155
95,0,ZINCji00000366TI,0.96091634,0.9580932,0.98098683,0.98098683,0,0.95589864,0.9713501,0.30024022,0.3579529,[0.9560299 0.9763532],"[array([0.9560299, 0.7999489], dtype=float32)
 array([0.98098683, 0.9763532 ], dtype=float32)]",0.99756706,0.2728564,0.876746,0.32919967,1.1183882,0.21651316
96,0,ZINCmf000006hHQK,0.9599177,0.96545637,0.97655785,0.97655785,0,0.95575774,0.95688903,0.29422656,0.36359844,[0.9643015 0.9637712],"[array([0.9643015 , 0.72712916], dtype=float32)
 array([0.97655785, 0.9637712 ], dtype=float32)]",1.2115197,0.2722169,1.4631664,0.32592744,0.959873,0.21850632
97,0,ZINCks000000uwAW,0.9390568,0.946529,0.9543703,0.9543703,0,0.93522835,0.8698641,0.34260407,0.52568173,[0.9457425  0.94531083],"[array([0.9457425, 0.6554381], dtype=float32)
 array([0.9543703 , 0.94531083], dtype=float32)]",-0.13630463,0.64105964,-0.75968283,0.71155375,0.48707357,0.5705655
98,0,ZINCpL000007F5pY,0.9590951,0.9636543,0.9787959,0.9787959,0,0.9541699,0.9373466,0.29224992,0.37215593,[0.9627899 0.9222022],"[array([0.9627899, 0.6397929], dtype=float32)
 array([0.9787959, 0.9222022], dtype=float32)]",-0.5119388,0.61343193,-1.0758783,0.74419093,0.052000675,0.48267296
99,0,ZINCon000001pyrh,0.9338827,0.95849955,0.95765436,0.95765436,0,0.92793983,0.8376729,0.32117823,0.4929846,[0.95911336 0.87236035],"[array([0.95911336, 0.56620646], dtype=float32)
 array([0.95765436, 0.87236035], dtype=float32)]",0.5552255,0.32915008,0.20985726,0.50104064,0.9005937,0.1572595
100,0,ZINCnk000001MBIV,0.945457,0.9481459,0.9354137,0.9354137,0,0.9479678,0.9184366,0.34716114,0.61386424,[0.9523248 0.9203433],"[array([0.9523248 , 0.62083244], dtype=float32)
 array([0.9354137, 0.9203433], dtype=float32)]",0.52807957,0.3250678,0.21669236,0.33937684,0.83946675,0.31075874
101,0,ZINClI00000hFhcG,0.9272645,0.95851415,0.95037526,0.95037526,0,0.92148685,0.82140315,0.3319858,0.5540945,[0.96077937 0.83567166],"[array([0.96077937, 0.50127196], dtype=float32)
 array([0.95037526, 0.83567166], dtype=float32)]",-0.49211183,0.7104512,-0.21879332,0.7896688,-0.76543033,0.6312336
102,0,ZINCow000008WcmC,0.9541032,0.95228815,0.96920246,0.96920246,0,0.95032835,0.93168455,0.3189339,0.42248118,[0.95068246 0.93915963],"[array([0.95068246, 0.65136355], dtype=float32)
 array([0.96920246, 0.93915963], dtype=float32)]",0.478661,0.3974524,0.12415251,0.5463698,0.8331695,0.24853502
103,0,ZINCmA000000OTJO,0.95007795,0.96470153,0.96427834,0.96427834,0,0.9465278,0.91509664,0.30442485,0.4345568,[0.96593547 0.87526065],"[array([0.96593547, 0.60752743], dtype=float32)
 array([0.96427834, 0.87526065], dtype=float32)]",-1.1032591,0.74266124,-1.835773,0.96018165,-0.37074506,0.5251408
104,0,ZINCl9000006Ixpg,0.9327512,0.9524877,0.9575823,0.9575823,0,0.9265434,0.82835007,0.3352982,0.504323,[0.9521408 0.949346 ],"[array([0.9521408 , 0.67319065], dtype=float32)
 array([0.9575823, 0.949346 ], dtype=float32)]",2.0797017,0.23224688,2.5785618,0.33245754,1.5808415,0.13203622
105,0,ZINCnj00000FoGtf,0.9588419,0.9599875,0.9759773,0.9759773,0,0.9545581,0.9441732,0.29787433,0.3806266,[0.9583545  0.93467265],"[array([0.9583545 , 0.70581317], dtype=float32)
 array([0.9759773 , 0.93467265], dtype=float32)]",-0.442568,0.64174217,-1.1715523,0.984209,0.28641632,0.29927534
106,0,ZINCon000001qTHl,0.946918,0.9502981,0.9559807,0.9559807,0,0.9446524,0.9059741,0.33532098,0.4922981,[0.9510393 0.876339 ],"[array([0.9510393 , 0.52537155], dtype=float32)
 array([0.9559807, 0.876339 ], dtype=float32)]",0.41794112,0.63271505,0.096221924,0.8760079,0.7396603,0.38942215
107,0,ZINCoT000006AZwR,0.95191735,0.9608178,0.96368027,0.96368027,0,0.94897664,0.9179516,0.3079477,0.44654673,[0.9612559  0.84799933],"[array([0.9612559 , 0.63798577], dtype=float32)
 array([0.96368027, 0.84799933], dtype=float32)]",-0.30879468,0.49455267,-0.8612405,0.44635475,0.24365114,0.5427506
108,0,ZINCit000001ATwG,0.93930304,0.9575398,0.96003366,0.96003366,0,0.93412036,0.85029227,0.3186771,0.47772223,[0.9579676 0.9392795],"[array([0.9579676, 0.6633632], dtype=float32)
 array([0.96003366, 0.9392795 ], dtype=float32)]",0.40624657,0.29974896,0.73610526,0.2759285,0.07638787,0.32356942
109,0,ZINCkB000004ywKA,0.9403955,0.96306,0.95689327,0.95689327,0,0.93627095,0.85528773,0.31439173,0.51046526,[0.96489435 0.8987895 ],"[array([0.96489435, 0.5335799 ], dtype=float32)
 array([0.95689327, 0.8987895 ], dtype=float32)]",0.24511997,0.47188064,0.17504191,0.6446552,0.31519803,0.29910606
110,0,ZINCkw0000019ibN,0.903076,0.9415177,0.8615941,0.8615941,0,0.9134465,0.7638892,0.4273491,1.059987,[0.9517218  0.87230676],"[array([0.9517218 , 0.38239154], dtype=float32)
 array([0.8615941 , 0.87230676], dtype=float32)]",0.4709112,0.5086888,-0.28701463,0.8669373,1.228837,0.15044034
111,0,ZINChq00000dtaME,0.9538571,0.9476633,0.9573726,0.9573726,0,0.9529783,0.93398505,0.32836777,0.50616646,[0.94862086 0.93728465],"[array([0.94862086, 0.5656679 ], dtype=float32)
 array([0.9573726 , 0.93728465], dtype=float32)]",-0.26837826,0.15934965,-0.28219143,0.09290909,-0.2545651,0.2257902
112,0,ZINCms000000EC9a,0.93005365,0.94867504,0.95643175,0.95643175,0,0.92345905,0.8297859,0.34214813,0.5116528,[0.94847757 0.90018606],"[array([0.94847757, 0.5846735 ], dtype=float32)
 array([0.95643175, 0.90018606], dtype=float32)]",0.1692462,0.47901845,0.06236802,0.5622007,0.27612436,0.39583617
113,0,ZINCne0000011z1l,0.95696944,0.9526024,0.9768103,0.9768103,0,0.9520092,0.9642333,0.3193439,0.37767607,[0.9500597 0.9412647],"[array([0.9500597 , 0.66967297], dtype=float32)
 array([0.9768103, 0.9412647], dtype=float32)]",1.1251872,0.5585591,0.5966674,0.8119181,1.6537068,0.30520016
114,0,ZINCoC00000gZg1Z,0.9461921,0.95632327,0.9626288,0.9626288,0,0.9420829,0.91117364,0.32392606,0.47592095,[0.95757455 0.8951253 ],"[array([0.95757455, 0.5616125 ], dtype=float32)
 array([0.9626288, 0.8951253], dtype=float32)]",0.46045044,0.4269833,0.113772705,0.5433429,0.8071282,0.31062368
115,0,ZINCoe000008FXDT,0.9507454,0.94397867,0.94737905,0.94737905,0,0.95158696,0.93218964,0.35005707,0.58469325,[0.94408655 0.93162084],"[array([0.94408655, 0.6397989 ], dtype=float32)
 array([0.94737905, 0.93162084], dtype=float32)]",0.46048898,0.16534917,-0.08351851,0.07866564,1.0044965,0.2520327
116,0,ZINClk00000GeNzF,0.9417276,0.96322405,0.9649165,0.9649165,0,0.9359303,0.8755151,0.31142154,0.46794817,[0.9640905 0.9148479],"[array([0.9640905 , 0.62635344], dtype=float32)
 array([0.9649165, 0.9148479], dtype=float32)]",0.59457314,0.32847652,0.34763813,0.512757,0.8415082,0.14419602
117,0,ZINCjp00000dnYJb,0.9306226,0.9519836,0.9340424,0.9340424,0,0.92976767,0.8722254,0.35217392,0.6447763,[0.95570207 0.8790774 ],"[array([0.95570207, 0.5303339 ], dtype=float32)
 array([0.9340424, 0.8790774], dtype=float32)]",0.34275594,0.37959552,0.14711821,0.6158883,0.5383937,0.14330272
118,0,ZINCox00000eEFZF,0.94930667,0.95491296,0.9735245,0.9735245,0,0.94325227,0.8890085,0.30795655,0.4052538,[0.95355785 0.8866332 ],"[array([0.95355785, 0.62483835], dtype=float32)
 array([0.9735245, 0.8866332], dtype=float32)]",0.23797977,0.42133385,0.07456892,0.39744774,0.4013906,0.44521993
119,0,ZINClx000001Ik0H,0.95598716,0.9604298,0.96007067,0.96007067,0,0.95496625,0.9355276,0.3131025,0.48839206,[0.9618162 0.8902148],"[array([0.9618162, 0.5726959], dtype=float32)
 array([0.96007067, 0.8902148 ], dtype=float32)]",0.058395922,0.6086545,-0.39685696,0.6992697,0.5136488,0.5180392
120,0,ZINClD000002UHvs,0.9208004,0.95471734,0.9126229,0.9126229,0,0.92284477,0.81592995,0.37438977,0.78500867,[0.9606705 0.9085717],"[array([0.9606705 , 0.55059767], dtype=float32)
 array([0.9126229, 0.9085717], dtype=float32)]",-0.4360479,0.5024621,-0.29840776,0.5662711,-0.5736881,0.43865305
121,0,ZINCkH000002xsk4,0.92247593,0.95174474,0.9678821,0.9678821,0,0.9111244,0.78724265,0.32092714,0.424954,[0.95054203 0.9576893 ],"[array([0.95054203, 0.72473544], dtype=float32)
 array([0.9678821, 0.9576893], dtype=float32)]",-1.0619943,0.77356064,-1.1982414,0.92466253,-0.92574716,0.62245876
122,0,ZINCmA0000011Qu5,0.9614072,0.96500033,0.9813411,0.9813411,0,0.9564237,0.957626,0.29041117,0.3426384,[0.96358716 0.93620175],"[array([0.96358716, 0.66131693], dtype=float32)
 array([0.9813411 , 0.93620175], dtype=float32)]",-0.49055946,0.7246623,-1.3433594,0.9925632,0.36224046,0.45676142
123,0,ZINCpM000007I4LL,0.9491021,0.95042694,0.9699326,0.9699326,0,0.9438945,0.9196661,0.32255578,0.4294232,[0.9492817 0.945971 ],"[array([0.9492817, 0.6802868], dtype=float32)
 array([0.9699326, 0.945971 ], dtype=float32)]",-1.3566638,0.8296269,-1.915176,0.97566926,-0.7981517,0.6835846
124,0,ZINCoG000003acTU,0.94673234,0.9485142,0.95105946,0.95105946,0,0.9456505,0.90604615,0.34742174,0.5538353,[0.9488743 0.8888179],"[array([0.9488743, 0.5455888], dtype=float32)
 array([0.95105946, 0.8888179 ], dtype=float32)]",-0.54709494,0.64852947,-0.9660989,0.7677931,-0.12809093,0.5292658
125,0,ZINCpp000001N30a,0.95426387,0.9546533,0.9654371,0.9654371,0,0.9514706,0.9383147,0.31604445,0.44790503,[0.9543377 0.9371326],"[array([0.9543377 , 0.63664466], dtype=float32)
 array([0.9654371, 0.9371326], dtype=float32)]",0.13867903,0.49234426,-0.26604062,0.7439193,0.5433987,0.24076918
126,0,ZINClN0000015JwD,0.95983523,0.96681494,0.9778271,0.9778271,0,0.95533735,0.9461111,0.28629014,0.37417132,[0.9662168 0.8693149],"[array([0.9662168, 0.5891472], dtype=float32)
 array([0.9778271, 0.8693149], dtype=float32)]",-0.4738838,0.76793325,-1.0898515,0.9357965,0.14208391,0.60007
127,0,ZINCjt00000bHgmP,0.9255932,0.9536748,0.9165454,0.9165454,0,0.9278552,0.82360405,0.3586277,0.7253911,[0.9586707 0.8868849],"[array([0.9586707, 0.4818277], dtype=float32)
 array([0.9165454, 0.8868849], dtype=float32)]",-0.2512809,0.735191,-0.3947015,0.8842543,-0.10786033,0.58612776
128,0,ZINCnC000005lfIm,0.954447,0.96464247,0.97291523,0.97291523,0,0.9498299,0.923794,0.2942309,0.40287283,[0.9639909 0.8940795],"[array([0.9639909, 0.6679979], dtype=float32)
 array([0.97291523, 0.8940795 ], dtype=float32)]",0.054324955,0.5582935,-0.38447523,0.74839336,0.49312514,0.3681937
129,0,ZINCoh00000o7aG9,0.95596725,0.95689,0.97646207,0.97646207,0,0.9508436,0.95389986,0.30972576,0.37172404,[0.95496875 0.933365  ],"[array([0.95496875, 0.78645736], dtype=float32)
 array([0.97646207, 0.933365  ], dtype=float32)]",0.60855323,0.6881362,1.1866158,0.96512944,0.03049061,0.411143
130,0,ZINClf000007k4OV,0.95582145,0.9501132,0.96936953,0.96936953,0,0.95243436,0.9311378,0.31605414,0.41657063,[0.9483196  0.93150336],"[array([0.9483196, 0.6124992], dtype=float32)
 array([0.96936953, 0.93150336], dtype=float32)]",0.7088598,0.591965,0.7844788,0.7595857,0.6332409,0.4243444
